TransactionID,CustomerID,Date,Amount
902899,5148,2025-01-31,5998.0
902966,5154,2025-03-31,4007.0
901627,5059,2025-08-26,9753.0
901380,5050,2025-09-15,10324.0
903259,5183,2025-10-08,7495.0
902540,5112,2025-04-03,6605.0
901618,5058,2025-08-21,19207.0
904455,5382,2025-08-15,3050.0
900358,5013,2025-02-15,18817.0
900423,5015,2025-12-11,8861.0
900251,5009,2025-07-07,15251.0
901482,5053,2025-01-16,18507.0
902514,5109,2025-05-23,4311.0
904246,5326,2025-09-24,3421.0
904378,5362,2025-01-12,2609.0
901116,5042,2025-11-04,18720.0
904414,5372,2025-01-10,2281.0
904823,5470,2025-05-29,3521.0
900303,5011,2025-05-24,10893.0
904413,5371,2025-07-27,3898.0
901032,5038,2025-03-13,19309.0
904360,5357,2025-09-06,1993.0
903114,5168,2025-05-07,5477.0
902476,5105,2025-02-20,3155.0
903430,5198,2025-11-27,5705.0
904975,5525,2024-07-26,1838.0
902837,5142,2025-11-11,5988.0
902369,5096,2025-05-14,3437.0
903405,5196,2025-04-07,6247.0
900070,5003,2025-06-11,16578.0
900463,5017,2025-02-22,11643.0
904133,5298,2025-01-14,2095.0
900288,5010,2025-10-10,9288.0
905052,5560,2024-06-24,2511.0
901421,5051,2025-06-27,15107.0
900977,5036,2025-05-23,16205.0
901021,5037,2025-05-23,19239.0
900216,5009,2025-06-07,18725.0
901090,5041,2025-07-30,14041.0
901915,5068,2025-08-22,12577.0
901737,5062,2025-07-13,19303.0
904370,5360,2024-10-26,2312.0
901315,5048,2025-07-19,18976.0
903831,5235,2025-06-06,4092.0
903696,5221,2025-09-03,7014.0
904373,5360,2024-10-27,2175.0
901699,5061,2025-08-15,17984.0
902840,5142,2025-09-13,7899.0
901433,5052,2025-07-23,10230.0
903515,5206,2025-06-03,4533.0
903956,5255,2025-08-19,3111.0
902231,5083,2025-06-16,6016.0
902275,5087,2025-06-06,3026.0
903211,5178,2025-11-13,3448.0
902776,5137,2025-01-05,5504.0
901945,5069,2025-07-04,17581.0
901906,5067,2025-05-27,16933.0
900511,5018,2025-06-29,15426.0
902191,5080,2025-11-21,16729.0
903982,5261,2025-02-10,2291.0
900954,5035,2025-03-14,8523.0
903566,5210,2025-08-25,7021.0
903814,5233,2025-04-14,4839.0
902277,5087,2025-11-06,4266.0
900896,5033,2025-04-12,11124.0
902806,5139,2025-05-29,4250.0
903563,5210,2025-08-16,3336.0
903396,5195,2025-10-06,4928.0
902478,5106,2025-07-27,5104.0
902561,5114,2025-01-03,7788.0
904767,5455,2025-04-27,2594.0
900878,5032,2025-06-21,19622.0
904183,5313,2025-07-03,3611.0
901385,5050,2025-07-05,17499.0
900659,5024,2025-03-11,16989.0
903151,5172,2025-08-29,7715.0
900829,5030,2025-05-16,19960.0
901167,5043,2025-04-05,12213.0
905077,5570,2024-10-03,1011.0
903791,5231,2025-02-02,3011.0
900145,5006,2025-03-11,13219.0
902358,5095,2025-02-10,4127.0
903158,5173,2025-07-01,6773.0
901165,5043,2025-12-21,13578.0
902008,5073,2025-06-30,16350.0
903550,5209,2025-08-04,7395.0
900046,5002,2025-03-11,18014.0
900207,5008,2025-10-02,8350.0
900449,5016,2025-07-09,19608.0
904565,5409,2025-06-06,3201.0
901772,5063,2025-12-08,16141.0
904793,5462,2025-07-02,2203.0
901862,5066,2025-10-01,12799.0
903691,5220,2025-11-21,7542.0
902794,5138,2024-12-29,3783.0
902517,5110,2025-03-04,4824.0
901122,5042,2025-05-21,15264.0
900641,5023,2025-05-12,13706.0
900331,5012,2025-08-31,16750.0
903421,5197,2025-03-26,7645.0
901750,5063,2025-05-17,17556.0
900186,5007,2025-03-13,15518.0
903283,5185,2025-03-30,5067.0
902812,5140,2025-09-09,3476.0
901825,5065,2025-03-30,14434.0
903640,5216,2025-09-10,3989.0
902944,5152,2025-01-30,5072.0
903948,5254,2025-09-26,1779.0
904391,5366,2025-02-22,3583.0
903908,5241,2025-07-03,3960.0
900644,5023,2025-03-07,12416.0
900071,5003,2025-11-26,17160.0
904829,5471,2025-09-03,2415.0
900187,5007,2025-10-14,18389.0
904587,5414,2024-10-29,2677.0
904887,5489,2025-04-12,1431.0
902079,5076,2025-07-15,17990.0
902815,5140,2025-01-05,5281.0
904562,5408,2025-06-04,3764.0
902387,5098,2025-08-29,4130.0
900628,5023,2025-04-07,9970.0
905017,5546,2024-07-26,1383.0
901724,5062,2025-03-11,19903.0
900624,5023,2025-09-02,15622.0
904437,5378,2025-03-16,2927.0
905140,5594,2024-09-13,1245.0
901559,5056,2025-06-18,17224.0
904247,5326,2025-05-22,1772.0
903750,5227,2025-02-02,4980.0
903487,5203,2025-10-25,7141.0
902246,5085,2025-09-27,5187.0
905149,5599,2024-04-10,1185.0
902789,5138,2025-08-22,4363.0
901036,5038,2025-06-06,17317.0
900153,5006,2025-12-18,8505.0
902687,5127,2025-04-15,4179.0
902236,5084,2025-10-17,6776.0
902585,5117,2025-11-09,7377.0
903796,5231,2025-03-22,4776.0
904102,5291,2025-10-01,1523.0
903701,5221,2025-04-30,4585.0
900566,5021,2025-07-21,16001.0
902181,5080,2025-09-29,9887.0
901290,5048,2025-03-04,8360.0
902831,5141,2025-08-17,7223.0
900731,5027,2025-06-04,8637.0
903422,5197,2025-12-11,4463.0
901968,5071,2025-09-29,11025.0
900500,5018,2025-10-29,14538.0
904380,5363,2025-05-18,1587.0
900943,5035,2025-02-22,8929.0
903471,5202,2025-07-07,5836.0
901391,5050,2025-11-26,10147.0
900164,5007,2025-07-15,13808.0
904138,5300,2025-08-08,3060.0
903007,5158,2025-10-31,7081.0
900122,5005,2025-08-22,9054.0
902239,5084,2025-07-31,6076.0
903952,5254,2025-02-08,1841.0
904477,5387,2025-03-20,3244.0
900858,5032,2025-11-04,17436.0
905095,5576,2024-12-27,2425.0
903168,5174,2025-10-15,4588.0
902088,5076,2025-08-18,16127.0
900155,5006,2025-04-07,18181.0
901262,5047,2025-02-27,13899.0
900956,5035,2025-11-24,12381.0
900035,5001,2025-09-11,10772.0
900476,5017,2025-11-02,18190.0
902297,5089,2025-02-03,3319.0
901872,5066,2025-06-15,12039.0
904523,5398,2025-10-26,1912.0
902507,5108,2025-08-04,5628.0
902673,5126,2025-04-11,7353.0
903653,5217,2025-06-11,4673.0
900786,5029,2025-08-05,9096.0
900062,5003,2025-04-22,19741.0
900466,5017,2025-09-23,14034.0
900751,5027,2025-10-24,9514.0
902503,5108,2025-03-30,7534.0
902820,5141,2025-05-05,7909.0
903857,5237,2025-02-21,6039.0
903273,5184,2025-07-30,3200.0
901217,5045,2025-10-03,9737.0
902948,5152,2025-06-05,5828.0
901972,5071,2025-04-23,18094.0
903901,5240,2024-12-23,4595.0
900184,5007,2025-10-19,18194.0
900696,5025,2025-11-28,16206.0
902094,5076,2025-04-23,13263.0
901136,5042,2025-05-04,11318.0
904697,5438,2025-08-03,3463.0
902203,5081,2025-04-19,7049.0
904154,5305,2025-06-11,2269.0
903897,5240,2025-09-24,7071.0
903891,5239,2025-05-18,7034.0
902414,5100,2025-09-15,6434.0
903699,5221,2025-12-01,6707.0
903458,5201,2025-09-26,6546.0
905113,5583,2024-11-25,2970.0
904597,5416,2024-11-21,3687.0
903173,5174,2025-11-08,4213.0
904135,5299,2025-05-01,2078.0
903408,5196,2025-08-24,5483.0
903996,5265,2025-08-30,2785.0
903267,5184,2025-11-07,5369.0
901576,5056,2025-12-11,8255.0
905086,5573,2024-05-29,2995.0
902621,5120,2025-06-06,5554.0
900633,5023,2025-07-16,10102.0
900538,5020,2025-12-03,18834.0
904496,5392,2024-12-30,3993.0
901049,5039,2025-03-28,11212.0
901294,5048,2025-04-12,15059.0
904110,5293,2024-11-13,3236.0
903483,5203,2025-09-08,7539.0
902076,5076,2025-07-08,15726.0
900121,5005,2025-10-01,15537.0
904340,5352,2025-06-06,2018.0
903185,5176,2025-04-09,6214.0
900404,5014,2025-04-03,9452.0
900182,5007,2025-11-20,17209.0
904786,5460,2025-02-06,3802.0
903530,5207,2025-04-21,3542.0
901054,5039,2025-06-06,10144.0
901015,5037,2025-09-06,16996.0
904629,5423,2025-02-23,2192.0
901028,5038,2025-03-04,14564.0
904400,5368,2025-05-01,1666.0
901557,5056,2025-06-28,11145.0
900270,5010,2025-09-02,11476.0
902718,5131,2025-02-02,3651.0
902002,5072,2025-12-23,9661.0
902940,5151,2025-04-01,4886.0
903816,5234,2025-06-29,4609.0
903187,5176,2025-05-03,5417.0
900217,5009,2025-06-23,12562.0
904069,5283,2025-06-01,3461.0
903729,5224,2025-04-04,5473.0
900294,5011,2025-09-14,18407.0
902488,5107,2025-10-08,3259.0
904918,5504,2025-05-01,1586.0
900149,5006,2025-03-29,8452.0
901585,5057,2025-10-24,9823.0
901892,5067,2025-11-01,11666.0
904986,5530,2024-10-25,1312.0
904647,5427,2025-06-18,2621.0
904352,5355,2025-10-29,1988.0
900584,5021,2025-09-21,15343.0
901112,5042,2025-06-30,9998.0
902013,5073,2025-10-28,9609.0
901744,5062,2025-07-19,14639.0
902487,5106,2025-04-01,4802.0
902504,5108,2025-12-11,3291.0
904321,5346,2025-04-27,2104.0
904985,5530,2024-10-19,1511.0
902920,5149,2025-03-22,5901.0
902459,5104,2025-10-22,6662.0
903906,5241,2025-02-04,2259.0
904399,5368,2025-09-23,2241.0
904614,5419,2025-07-06,1952.0
903065,5164,2025-10-11,5178.0
901114,5042,2025-05-26,16621.0
902758,5135,2025-03-09,4374.0
904196,5316,2025-09-16,2051.0
900151,5006,2025-04-30,19952.0
901344,5049,2025-07-28,18239.0
901722,5062,2025-05-15,11851.0
901935,5069,2025-02-13,12827.0
902926,5150,2025-07-22,6741.0
901132,5042,2025-07-30,9382.0
902836,5142,2025-06-13,5175.0
902333,5092,2025-01-13,4942.0
900299,5011,2025-09-02,12862.0
903638,5216,2025-11-01,6134.0
902262,5086,2025-03-19,6133.0
904309,5342,2025-11-15,1823.0
902571,5115,2025-07-26,4974.0
900492,5018,2025-09-17,9711.0
904505,5394,2025-05-09,3796.0
903391,5195,2025-10-28,6561.0
900169,5007,2025-11-29,13012.0
904845,5474,2024-11-04,2900.0
905150,5599,2025-01-11,1983.0
904648,5427,2025-03-29,3323.0
900222,5009,2025-09-26,9237.0
900165,5007,2025-07-21,12667.0
905093,5576,2024-12-07,2132.0
904649,5427,2024-12-22,3431.0
901611,5058,2025-07-13,15904.0
902501,5108,2025-12-05,6376.0
904833,5471,2025-09-12,3494.0
900245,5009,2025-12-08,10727.0
900707,5025,2025-04-12,14831.0
903010,5158,2025-10-11,6254.0
900357,5013,2025-04-30,9540.0
903044,5163,2025-01-30,5465.0
902053,5074,2025-10-27,18997.0
904359,5357,2025-03-10,2385.0
901442,5052,2025-01-24,13975.0
900512,5018,2025-02-04,19522.0
903353,5192,2025-10-22,7886.0
903984,5261,2025-01-03,1723.0
904830,5471,2025-07-26,2386.0
902486,5106,2025-03-04,3995.0
903411,5196,2025-07-15,3343.0
902867,5144,2025-02-15,3015.0
901252,5046,2025-09-23,13376.0
901274,5047,2025-07-07,12929.0
903169,5174,2025-11-25,4253.0
903679,5220,2025-06-08,6239.0
900536,5020,2025-05-15,16073.0
900651,5024,2025-03-03,19530.0
901880,5066,2025-02-09,13677.0
904847,5474,2025-02-27,3255.0
904381,5363,2025-05-23,3431.0
900533,5019,2025-08-21,19959.0
901393,5050,2025-08-26,12494.0
904730,5446,2024-12-01,3133.0
901422,5051,2025-04-26,17986.0
903771,5229,2025-06-14,7272.0
901131,5042,2025-10-26,11834.0
900031,5001,2025-07-17,14094.0
900390,5014,2025-02-10,17630.0
901014,5037,2025-02-20,15091.0
905000,5536,2024-07-24,2677.0
902055,5074,2025-09-01,8773.0
904249,5327,2025-02-11,3003.0
904402,5369,2025-05-08,3438.0
903080,5165,2025-04-01,7179.0
904328,5348,2025-07-11,3777.0
904367,5359,2025-09-12,2232.0
900059,5002,2025-04-17,19746.0
901502,5054,2025-08-29,9131.0
901291,5048,2025-04-21,19594.0
903848,5236,2025-08-10,4114.0
901807,5064,2025-02-02,10577.0
901602,5058,2025-11-03,13602.0
904298,5340,2025-07-28,3880.0
904412,5371,2025-01-25,3182.0
903110,5168,2025-04-19,4561.0
902526,5111,2025-10-20,6532.0
902846,5142,2025-04-27,6787.0
902350,5094,2025-04-18,5424.0
904071,5283,2025-07-19,2660.0
904204,5318,2025-10-21,3598.0
904908,5498,2025-07-21,1315.0
901085,5041,2025-01-20,16153.0
902894,5147,2025-02-03,7643.0
901791,5064,2025-03-31,12226.0
901733,5062,2025-07-17,17307.0
901517,5054,2025-07-11,9187.0
904403,5369,2025-07-26,2999.0
903959,5255,2025-08-28,2578.0
903556,5209,2025-08-19,3223.0
902992,5156,2025-04-16,5000.0
901475,5053,2025-09-14,16648.0
900516,5018,2025-09-09,10639.0
903360,5192,2025-02-17,7866.0
903266,5184,2025-05-29,7767.0
902312,5090,2025-05-12,6378.0
901329,5049,2025-07-24,9773.0
900616,5022,2025-07-10,13395.0
902985,5156,2025-06-09,7318.0
902606,5119,2025-05-01,4122.0
900863,5032,2025-10-27,18156.0
901011,5037,2025-12-11,16024.0
904604,5417,2025-07-20,2097.0
900322,5012,2025-05-26,12916.0
904528,5400,2025-10-30,2656.0
900195,5007,2025-03-04,17749.0
905146,5597,2025-02-09,2059.0
901440,5052,2025-04-14,18564.0
902813,5140,2025-02-18,7411.0
900211,5008,2025-10-31,11160.0
904186,5314,2024-10-10,2083.0
904680,5434,2025-05-27,2589.0
903557,5210,2025-06-26,5311.0
904964,5520,2024-06-05,1033.0
901616,5058,2025-09-19,13272.0
905092,5575,2024-12-15,1787.0
900235,5009,2025-12-01,18317.0
900547,5020,2025-04-29,19690.0
904199,5317,2025-05-13,2703.0
902587,5117,2025-11-15,3840.0
902260,5086,2025-10-07,5782.0
902311,5090,2025-08-09,5881.0
904262,5331,2025-07-13,2262.0
903693,5221,2025-08-13,6880.0
900127,5005,2025-10-20,9910.0
904711,5441,2025-08-26,3721.0
903925,5245,2024-12-03,2284.0
901512,5054,2025-12-17,16806.0
903167,5174,2025-01-29,7869.0
904239,5325,2025-01-06,2167.0
902869,5145,2025-10-04,7926.0
903249,5182,2025-10-18,6276.0
903776,5229,2025-05-27,6128.0
904443,5379,2025-02-01,3831.0
900868,5032,2025-11-17,18937.0
900761,5028,2025-08-03,15560.0
900789,5029,2025-07-29,9307.0
903960,5256,2025-02-03,3841.0
900467,5017,2025-07-24,11886.0
900841,5031,2025-07-11,10985.0
901755,5063,2025-03-06,17609.0
900456,5016,2025-06-27,8725.0
901853,5066,2025-10-12,10751.0
900990,5036,2025-12-06,14403.0
901152,5043,2025-04-13,18272.0
903804,5233,2025-05-21,7970.0
904122,5296,2025-06-03,1580.0
901210,5044,2025-02-07,16932.0
901940,5069,2025-09-12,8932.0
901460,5052,2025-10-05,15689.0
902761,5135,2025-06-28,4907.0
901730,5062,2025-10-20,13245.0
900711,5026,2025-11-29,17044.0
900271,5010,2025-04-12,8649.0
903983,5261,2024-11-20,2683.0
904639,5425,2025-09-02,3744.0
903159,5173,2025-07-30,5517.0
901089,5041,2025-11-12,16543.0
904867,5480,2025-05-25,1631.0
900198,5007,2025-08-03,17601.0
901244,5046,2025-12-16,15796.0
902194,5080,2025-05-16,15255.0
903538,5208,2025-10-29,5232.0
903910,5242,2025-01-29,1567.0
901168,5043,2025-05-10,8464.0
900482,5018,2025-05-21,19658.0
902817,5140,2025-05-31,6658.0
904189,5314,2025-02-01,3396.0
900594,5021,2025-07-30,16664.0
900769,5028,2025-04-23,19456.0
902118,5078,2025-10-21,18136.0
901605,5058,2025-08-18,8881.0
901494,5054,2025-11-16,17451.0
903095,5166,2025-03-09,7170.0
902440,5102,2025-11-20,3389.0
901342,5049,2025-05-12,14479.0
905105,5580,2024-07-02,1266.0
903313,5187,2024-12-22,7936.0
903614,5214,2025-06-23,4004.0
902121,5078,2025-05-31,11072.0
902539,5112,2025-09-04,4235.0
901413,5051,2025-03-06,8079.0
905021,5548,2024-12-16,2548.0
900886,5032,2025-04-16,12536.0
903797,5232,2025-03-04,6263.0
900991,5036,2025-05-19,17443.0
905091,5575,2024-12-15,2889.0
903286,5185,2025-08-03,5937.0
905045,5557,2025-04-07,1455.0
903840,5236,2025-03-04,4352.0
901404,5051,2025-09-11,17947.0
900563,5021,2025-07-23,15800.0
900267,5010,2025-09-30,14711.0
900178,5007,2025-12-11,13038.0
904736,5448,2024-10-26,3473.0
904390,5365,2025-02-06,1577.0
901370,5050,2025-08-04,11203.0
903448,5199,2025-06-24,4914.0
901691,5061,2025-08-17,14064.0
901390,5050,2025-04-29,19835.0
901848,5065,2025-05-27,16654.0
900077,5003,2025-08-18,16547.0
903733,5224,2025-12-16,3413.0
900684,5025,2025-11-30,13008.0
901993,5072,2025-06-26,10253.0
903306,5187,2025-03-05,5152.0
903022,5160,2025-08-12,3149.0
900676,5025,2025-08-29,8652.0
902064,5075,2025-06-11,12395.0
901827,5065,2025-12-16,10687.0
902537,5112,2025-04-20,5217.0
902548,5113,2025-04-15,5251.0
901002,5037,2025-05-14,13457.0
900028,5001,2025-04-04,13911.0
903251,5182,2025-01-12,7924.0
902500,5108,2025-01-28,7579.0
904790,5461,2025-01-25,2164.0
900518,5018,2025-11-28,19150.0
900301,5011,2025-10-03,11552.0
903649,5217,2025-01-22,7703.0
900403,5014,2025-09-09,12521.0
901842,5065,2025-10-31,10317.0
900655,5024,2025-09-23,8489.0
904573,5411,2025-01-23,3848.0
902739,5134,2025-02-14,6669.0
901191,5044,2025-02-09,19468.0
904317,5345,2025-02-19,2258.0
905012,5544,2025-02-14,1309.0
901823,5065,2025-02-08,11242.0
902799,5139,2025-03-22,7512.0
904460,5383,2025-10-10,2384.0
904090,5287,2025-01-19,1682.0
901325,5049,2025-09-23,19973.0
903603,5213,2025-11-25,4459.0
902339,5093,2025-10-18,5481.0
900098,5004,2025-09-10,10727.0
901496,5054,2025-08-31,19856.0
901537,5055,2025-04-28,11096.0
901053,5039,2025-04-15,13811.0
905058,5562,2025-06-05,1381.0
902635,5122,2025-09-06,4561.0
904518,5397,2024-12-28,3786.0
904655,5428,2025-02-08,2357.0
901707,5061,2025-05-05,17518.0
900223,5009,2025-12-04,19604.0
903867,5237,2025-10-24,7071.0
903932,5248,2025-02-13,3308.0
902034,5074,2025-09-03,11968.0
903920,5244,2024-11-09,3447.0
905062,5563,2025-02-18,1595.0
901110,5042,2025-06-27,19133.0
901376,5050,2025-01-23,12440.0
902522,5110,2025-02-06,5448.0
900588,5021,2025-09-18,11949.0
901201,5044,2025-06-09,13254.0
903595,5213,2025-09-09,7304.0
904344,5352,2025-07-24,3415.0
902874,5145,2025-07-15,4504.0
902762,5135,2025-04-26,4743.0
902327,5091,2025-07-20,6161.0
904099,5290,2025-07-25,2441.0
901686,5061,2025-03-04,14981.0
902373,5097,2025-05-29,3839.0
900266,5010,2025-08-07,17729.0
904026,5273,2025-07-31,3366.0
901784,5063,2025-02-22,18417.0
904445,5379,2025-01-16,3633.0
901882,5066,2025-06-24,13731.0
901466,5053,2025-06-06,12865.0
904163,5307,2025-11-07,3906.0
901196,5044,2025-07-09,14217.0
903157,5173,2025-07-07,5530.0
901599,5057,2025-09-12,16870.0
902709,5130,2025-05-22,5385.0
901253,5046,2025-04-04,14474.0
900415,5015,2025-09-22,14604.0
901704,5061,2025-04-24,19383.0
904607,5417,2025-04-06,3656.0
904007,5268,2025-06-09,2487.0
901749,5062,2025-04-10,13978.0
902048,5074,2025-10-27,13994.0
904365,5359,2025-08-06,2115.0
904302,5341,2025-06-26,2887.0
905087,5574,2024-09-28,1313.0
903227,5180,2025-03-05,7159.0
901979,5071,2025-05-21,15025.0
901099,5041,2025-10-12,18886.0
902467,5105,2025-07-31,6553.0
904425,5374,2024-10-27,3349.0
903751,5227,2025-08-08,7560.0
903742,5226,2025-02-21,4932.0
904469,5385,2025-03-25,3220.0
901062,5040,2025-03-20,11855.0
904308,5342,2025-11-13,3154.0
902622,5120,2025-12-11,7600.0
902290,5088,2025-03-18,7965.0
904948,5515,2025-03-13,2350.0
900209,5008,2025-10-24,14489.0
901166,5043,2025-02-24,12716.0
900264,5010,2025-06-10,15467.0
904572,5410,2025-07-01,3715.0
904689,5436,2025-02-23,1930.0
901171,5043,2025-08-08,8061.0
905116,5585,2024-09-11,2719.0
903197,5176,2025-03-02,5600.0
904615,5419,2025-04-22,3988.0
902731,5133,2025-10-07,3686.0
901484,5053,2025-05-22,14756.0
904194,5316,2024-12-06,3623.0
902991,5156,2025-04-28,4205.0
902849,5143,2025-11-15,7415.0
901302,5048,2025-04-11,13714.0
900632,5023,2025-08-20,8194.0
902376,5097,2025-10-04,3135.0
900690,5025,2025-04-08,18579.0
900051,5002,2025-04-23,16975.0
902344,5093,2025-02-19,7260.0
900374,5013,2025-08-18,16025.0
900698,5025,2025-12-23,14341.0
903035,5162,2025-07-25,5107.0
903704,5222,2025-09-28,4419.0
903320,5188,2025-09-07,5734.0
901986,5072,2025-12-15,8334.0
902398,5099,2025-02-06,6644.0
904134,5299,2025-08-01,2056.0
903256,5183,2025-03-09,3664.0
902425,5101,2025-04-22,7726.0
903598,5213,2025-07-26,3554.0
900189,5007,2025-03-21,13228.0
900694,5025,2025-03-20,16190.0
903720,5223,2025-11-11,6797.0
904957,5518,2024-07-05,1406.0
902450,5103,2025-08-04,3694.0
901098,5041,2025-03-30,16127.0
903568,5210,2025-01-05,5218.0
901748,5062,2025-05-03,9393.0
903239,5181,2025-02-19,4423.0
902646,5123,2025-12-11,5177.0
903734,5224,2025-05-18,5346.0
900494,5018,2025-04-17,11642.0
903847,5236,2025-11-06,5607.0
903275,5184,2025-07-14,3024.0
900730,5027,2025-04-09,16721.0
904045,5277,2025-11-07,3941.0
900825,5030,2025-11-27,14315.0
903308,5187,2025-02-01,4187.0
901591,5057,2025-08-26,15367.0
904916,5504,2025-05-18,2056.0
900575,5021,2025-09-25,12982.0
900715,5026,2025-03-10,8475.0
903364,5193,2025-01-12,7201.0
905072,5567,2024-09-30,1154.0
900759,5028,2025-03-24,17527.0
903669,5219,2025-05-24,6858.0
900109,5004,2025-07-19,9639.0
903279,5185,2025-02-15,5808.0
901096,5041,2025-02-12,19593.0
903431,5198,2025-11-21,3237.0
903333,5190,2025-05-26,7998.0
904508,5395,2025-05-03,1771.0
901596,5057,2025-11-04,11111.0
903033,5161,2025-09-30,4209.0
903146,5171,2025-10-17,7851.0
900884,5032,2025-10-25,12942.0
905005,5540,2024-08-17,1972.0
900710,5026,2025-03-12,19006.0
901540,5055,2025-06-12,14964.0
900177,5007,2025-07-11,12943.0
904789,5461,2025-08-02,3165.0
902441,5102,2025-09-24,5613.0
903086,5166,2025-06-01,5192.0
903265,5184,2025-05-14,3326.0
904990,5532,2025-01-26,2039.0
901106,5041,2025-05-27,16515.0
902342,5093,2025-07-29,4221.0
904901,5495,2025-03-30,1001.0
901211,5044,2025-02-04,18379.0
902388,5098,2025-02-20,4752.0
900506,5018,2025-06-05,11480.0
902126,5078,2025-02-14,17950.0
902767,5136,2025-03-24,6083.0
900727,5026,2025-07-10,18357.0
904276,5334,2025-02-09,3887.0
900631,5023,2025-09-04,16971.0
900749,5027,2025-04-26,8025.0
903297,5186,2025-03-29,5210.0
900615,5022,2025-07-27,13778.0
901326,5049,2025-09-26,10545.0
902225,5083,2025-10-05,6025.0
905101,5578,2024-04-18,1301.0
903976,5259,2024-11-30,1644.0
904994,5534,2024-10-31,2113.0
902871,5145,2025-02-26,6354.0
900692,5025,2025-10-03,17959.0
901884,5066,2025-06-28,10608.0
900784,5029,2025-10-13,15271.0
902583,5117,2025-05-09,4649.0
904659,5429,2025-03-07,2093.0
902826,5141,2025-06-06,3029.0
900232,5009,2025-12-23,13695.0
902649,5123,2025-09-10,7957.0
904899,5494,2025-02-02,2313.0
903274,5184,2025-04-06,5781.0
902943,5152,2025-02-01,7630.0
902629,5121,2025-04-22,3661.0
903152,5172,2025-05-04,5548.0
903864,5237,2025-01-09,3676.0
903850,5236,2025-01-22,5889.0
904616,5419,2025-01-07,3637.0
900167,5007,2025-02-02,17364.0
903141,5171,2025-10-17,4506.0
902640,5122,2025-06-10,7236.0
902279,5087,2025-12-20,5382.0
900171,5007,2025-04-12,18726.0
902607,5119,2025-07-31,7732.0
903584,5212,2025-08-21,7150.0
900507,5018,2025-12-05,11838.0
901363,5050,2025-05-21,10766.0
904997,5535,2025-01-11,1974.0
902771,5137,2025-02-27,3851.0
900333,5012,2025-01-30,9993.0
904692,5437,2025-07-18,2346.0
902046,5074,2025-09-26,18842.0
901493,5054,2025-03-07,14974.0
900621,5023,2025-11-03,10766.0
901606,5058,2025-08-19,14465.0
901027,5038,2025-02-11,19149.0
904646,5427,2025-04-09,3952.0
903667,5218,2025-05-01,5368.0
904671,5431,2025-01-28,3282.0
903714,5223,2025-02-23,6289.0
901339,5049,2025-03-26,17781.0
905081,5571,2024-09-24,2951.0
903301,5187,2025-10-23,6707.0
905134,5592,2024-09-19,2760.0
901957,5070,2025-10-30,11509.0
902287,5088,2025-07-09,7245.0
904506,5394,2025-08-09,3768.0
901399,5051,2025-09-19,19392.0
902434,5102,2025-12-02,7068.0
903019,5159,2025-07-09,7810.0
903255,5183,2025-11-21,6251.0
901369,5050,2025-02-01,8941.0
902150,5079,2025-02-07,17021.0
902960,5153,2025-02-05,3345.0
904837,5472,2024-10-09,2357.0
904228,5323,2025-04-18,1599.0
902699,5129,2025-09-15,7849.0
902644,5123,2025-11-10,6058.0
903394,5195,2025-07-26,7188.0
901708,5061,2025-12-19,19083.0
903190,5176,2025-06-07,3337.0
903852,5236,2025-11-04,6768.0
902594,5118,2025-06-25,6759.0
900917,5034,2025-01-30,11554.0
902180,5080,2025-11-25,12844.0
904231,5324,2024-12-07,2712.0
904395,5366,2025-04-09,2094.0
900092,5004,2025-06-18,9194.0
901164,5043,2025-10-20,16654.0
903801,5232,2025-12-16,7705.0
900913,5034,2025-10-18,17494.0
903326,5189,2025-09-26,6335.0
903340,5191,2025-09-29,3796.0
901910,5068,2025-02-25,9425.0
901661,5060,2025-07-20,9689.0
902795,5139,2025-10-29,6954.0
905147,5598,2025-01-07,2175.0
902873,5145,2025-11-16,5356.0
903477,5202,2025-06-15,6681.0
900125,5005,2025-03-26,13227.0
902495,5107,2025-06-13,5024.0
902403,5099,2025-02-02,6587.0
904252,5329,2025-05-09,3226.0
903835,5235,2024-12-24,5266.0
902419,5101,2025-06-26,5334.0
903195,5176,2025-10-15,4155.0
903970,5258,2025-01-21,3434.0
901381,5050,2025-06-04,12505.0
904287,5337,2025-09-06,3551.0
901043,5039,2025-12-18,15793.0
902895,5147,2025-04-03,4111.0
903345,5191,2025-07-11,3402.0
902065,5075,2025-10-03,11523.0
902361,5095,2025-08-06,5642.0
901056,5039,2025-03-03,19977.0
900340,5012,2025-10-28,8431.0
903005,5158,2025-05-14,7829.0
902145,5079,2025-02-27,8479.0
902258,5085,2025-09-05,4952.0
903719,5223,2025-11-21,3422.0
904741,5449,2025-09-08,3403.0
900724,5026,2025-10-23,10953.0
901955,5070,2025-03-22,13587.0
902821,5141,2025-10-05,3515.0
900004,5001,2025-05-28,16364.0
900502,5018,2025-02-09,13665.0
901808,5064,2025-06-16,19224.0
900311,5012,2025-06-15,13077.0
901228,5045,2025-10-26,17053.0
902367,5096,2025-03-26,5286.0
903423,5197,2025-03-18,3872.0
903768,5228,2025-06-11,7166.0
904094,5289,2025-10-31,3024.0
904089,5287,2025-06-28,2160.0
901593,5057,2025-05-29,15758.0
903986,5262,2025-06-26,2576.0
902659,5124,2025-01-12,6866.0
901946,5069,2025-03-01,13785.0
901050,5039,2025-08-27,16184.0
902996,5157,2025-02-08,3302.0
